127.0.0.1, 2012-07-19 22:12:40, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-07-26 11:06:22, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:22, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:22, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:22, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:22, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:22, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/debug/interact, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:25, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:25, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/debug/interact, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:28, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:28, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/debug/interact, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.015000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.013000
127.0.0.1, 2012-07-26 11:06:31, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:31, GET, /favicon.ico, HTTP/1.1, 400, 0.002000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/debug/interact, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:06:33, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-07-26 11:06:33, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/debug/interact, HTTP/1.1, 200, 0.026000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/debug/interact, HTTP/1.1, 200, 0.024000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:34, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/debug/interact, HTTP/1.1, 200, 0.026000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/debug/interact, HTTP/1.1, 200, 0.027000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:35, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/debug/interact, HTTP/1.1, 200, 0.030000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/debug/interact, HTTP/1.1, 200, 0.027000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:35, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/debug/interact, HTTP/1.1, 200, 0.028000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/debug/interact, HTTP/1.1, 200, 0.026000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/debug/interact, HTTP/1.1, 200, 0.033000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/debug/interact, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:36, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/debug/interact, HTTP/1.1, 200, 0.027000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:36, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:37, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:37, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/debug/interact, HTTP/1.1, 200, 0.039000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.011000
127.0.0.1, 2012-07-26 11:06:40, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:06:40, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/debug/interact, HTTP/1.1, 200, 0.035000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:43, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:43, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/debug/interact, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-07-26 11:06:46, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:06:46, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/debug/interact, HTTP/1.1, 200, 0.044000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:49, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:49, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:52, GET, /admin/debug/interact, HTTP/1.1, 200, 0.040000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:06:53, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:06:53, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:06:56, GET, /admin/debug/interact, HTTP/1.1, 200, 0.035000
127.0.0.1, 2012-07-26 11:06:56, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:56, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:06:56, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-07-26 11:06:56, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.009000
127.0.0.1, 2012-07-26 11:06:56, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:06:56, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.008000
